dimension,run,c,h,a,theta_h,theta_a,average edge weight,number of communites,modularity,range of avg comm. states,std. of avg comm.states
2,2,0.1,0.1,0.3,0.1,0.1,0.30720343742158895,4,0.13023519556478652,1.2585632709703884,0.4625606043024145
2,2,0.01,0.03,0.3,0.1,0.03,16.55060362244182,3,0.025593192322109742,3.116458442426325,1.3745854914142364
2,2,0.01,0.01,0.03,0.1,0.01,0.5257772311413776,4,0.10565725214156953,3.3749444751503166,1.203807803375899
2,3,0.03,0.03,0.03,0.3,0.1,0.000196050890830027,12,0.6660727309919566,11.479862671714667,2.923293355893127
2,2,0.3,0.03,0.3,0.03,0.1,1.4536361124587815,3,0.008889880491186122,0.14195701198030303,0.06277494045276652
2,2,0.3,0.01,0.3,0.03,0.1,2.773047003863954,1,8.881784197001252e-16,0.0,0.0
2,4,0.3,0.03,0.03,0.1,0.03,0.0003090689595993368,10,0.6203682716854065,2.108347194474729,0.6383191645307031
2,4,0.03,0.3,0.3,0.3,0.01,0.0036467845896979833,11,0.588732072554636,8.960307773779633,2.569314540815679
2,1,0.03,0.1,0.3,0.1,0.3,0.9675343020807023,3,0.10490121169527457,2.1380746302692395,0.9574252438298574
2,4,0.3,0.1,0.3,0.03,0.01,0.36198797380385345,4,0.07696669471001102,0.24199341604480926,0.09985578710839402
2,0,0.01,0.03,0.03,0.3,0.3,0.00011849947539662404,17,0.710449395003799,15.6635207574475,4.006225466490375
2,4,0.3,0.1,0.03,0.1,0.03,8.827707473127133e-08,98,0.49522230314193966,14.849473186330574,2.901979430878589
2,4,0.03,0.01,0.3,0.1,0.1,13.211501681194834,2,0.0017165305264319752,0.5591497084326859,0.27957485421634287
2,1,0.3,0.01,0.03,0.03,0.1,0.21988207758538714,6,0.050619451617734415,0.3595801728562703,0.13166086028635246
2,4,0.03,0.01,0.03,0.1,0.03,0.479414777614648,3,0.1014641221827805,1.9372863580112851,0.8222325914269453
2,1,0.1,0.1,0.03,0.3,0.1,2.3016407546494258e-05,77,0.8457030720270258,14.098663811896074,3.3861990994881617
2,0,0.03,0.03,0.3,0.1,0.03,12.194614144391975,3,0.01454686207059764,1.6366705941571034,0.6850503501688885
2,2,0.01,0.01,0.3,0.1,0.03,22.081865338491788,2,0.0036613302602349074,1.9039311711706308,0.9519655855853154
2,4,0.1,0.03,0.03,0.03,0.3,8.316455704671351e-10,99,0.0,12.65799326196182,2.584554586918003
2,1,0.1,0.01,0.03,0.01,0.3,0.012723783505542033,6,0.22068768580474094,0.8498623113262262,0.28121474727377344
2,1,0.1,0.01,0.3,0.03,0.01,9.362008761839933,1,1.3322676295501878e-15,0.0,0.0
2,3,0.01,0.1,0.3,0.1,0.3,2.6700372075071512,3,0.1291242077113778,3.5444964898082576,1.5951117223045344
2,3,0.1,0.1,0.3,0.1,0.1,0.44186398077253464,4,0.11117112465948273,1.4250327924406234,0.5169134961468667
2,4,0.3,0.3,0.3,0.3,0.03,0.010165371087355369,5,0.5123737377317195,5.625109327226377,2.076599911988361
2,4,0.1,0.03,0.3,0.01,0.3,0.5121905670154587,4,0.027361033040144013,0.8155631527961256,0.30180615985302495
2,4,0.03,0.03,0.03,0.3,0.1,0.00018175306946710865,10,0.6633411921671704,11.585410227407458,3.0735171153051084
2,3,0.01,0.03,0.3,0.1,0.03,15.769336712070995,2,0.0247959392062857,1.8753445114189682,0.9376722557094841
2,2,0.3,0.3,0.03,0.3,0.01,0.00023234092686770703,70,0.9198678330489057,15.193956618932312,3.1652443459756165
2,3,0.01,0.01,0.03,0.1,0.01,0.6958544527454091,3,0.12972640227131904,3.0162649766536993,1.2343545433904999
2,3,0.3,0.03,0.3,0.03,0.1,1.5990301461967553,3,0.006728473635713897,0.18512782561083901,0.08339382504180962
2,3,0.3,0.01,0.3,0.03,0.1,2.7662325075230423,1,2.220446049250313e-16,0.0,0.0
2,0,0.3,0.03,0.03,0.1,0.1,5.25057493249903e-05,16,0.6917128390852711,5.714908494903586,1.470484492356864
2,2,0.03,0.1,0.3,0.1,0.3,0.8059289564945983,4,0.12664692510640307,2.0276538971123035,0.9286584325700942
2,0,0.3,0.1,0.03,0.1,0.1,2.082596234566535e-07,96,0.6746608673020282,13.372450318539212,2.6724755576123664
2,1,0.01,0.03,0.03,0.3,0.3,0.00011872849841670575,16,0.6719816463120155,13.605808929497616,3.670376265426689
2,0,0.03,0.01,0.3,0.1,0.3,6.877055447787626,3,0.00473641014365668,1.432922143678204,0.5903411959906739
2,0,0.03,0.3,0.3,0.3,0.03,0.002907818716068475,14,0.6209695325559001,16.165235599905447,3.761980739103101
2,0,0.03,0.01,0.03,0.1,0.1,0.33267262785734075,3,0.09669546118533007,1.432243344889966,0.6161092226449814
2,0,0.3,0.1,0.3,0.03,0.03,0.1486153638946169,4,0.1060175719300787,0.5142290955602761,0.18633412321540566
2,2,0.3,0.01,0.03,0.03,0.1,0.22621884503456363,6,0.05072527568891195,0.34552864001018485,0.12013662670865671
2,2,0.1,0.1,0.03,0.3,0.1,2.2391679940911164e-05,79,0.8170715157489298,14.129827554811172,3.0568725628682536
2,1,0.03,0.03,0.3,0.1,0.03,11.855104111685932,3,0.013316570594896916,1.0950819675473973,0.4621299653350354
2,3,0.01,0.01,0.3,0.1,0.03,20.124630355656315,2,0.003126237718141356,1.739528299584522,0.869764149792261
2,4,0.01,0.1,0.3,0.1,0.3,1.5642326651801584,3,0.17928979818530846,2.632802612784188,1.1642533246848599
2,4,0.1,0.1,0.3,0.1,0.1,0.3986892313430802,4,0.11573044741410243,0.8763281159529678,0.312489651025303
2,0,0.03,0.03,0.03,0.3,0.3,0.00011933863091523403,11,0.6964599667066375,8.969751054455738,2.688406553183807
2,4,0.01,0.03,0.3,0.1,0.03,16.085938151629364,3,0.02264610678617085,2.6885564471171723,1.1694587057925248
2,0,0.3,0.3,0.3,0.3,0.1,0.0026555804900731503,8,0.5849773106686391,5.052645526801852,1.5148862561417298
2,0,0.1,0.03,0.03,0.1,0.01,9.629624992639441e-05,13,0.6674548235500408,9.190510456436321,2.246032332662632
2,2,0.1,0.01,0.3,0.03,0.01,9.525233916555122,1,-1.9984014443252818e-15,0.0,0.0
2,4,0.01,0.01,0.03,0.1,0.01,0.6730236874661905,3,0.13294717862295374,3.176987430236318,1.307413095252406
2,2,0.1,0.01,0.03,0.01,0.3,0.013923188867848468,6,0.19696371391862807,0.8259315650716303,0.30273234193007104
2,3,0.3,0.3,0.03,0.3,0.01,0.00039582683521688676,60,0.8250929794599147,14.214529643307465,3.1704665451940306
2,0,0.1,0.03,0.3,0.03,0.01,6.994056744945259,2,0.004399143113002657,0.04505748488238703,0.022528742441193517
2,4,0.3,0.03,0.3,0.03,0.1,1.5051905017778815,4,0.006670494939297909,0.18908969938594034,0.08123814005556164
2,1,0.3,0.1,0.03,0.1,0.1,3.5524302638848314e-08,98,0.1712402988666031,14.698738713533274,2.8820577071852442
2,4,0.3,0.01,0.3,0.03,0.1,2.7142095917758504,1,1.1102230246251565e-15,0.0,0.0
2,1,0.3,0.03,0.03,0.1,0.1,5.714692807899937e-05,12,0.5771473180322586,4.730567888126365,1.3337102439554016
2,3,0.03,0.1,0.3,0.1,0.3,0.8853077055713979,3,0.13048113380151238,1.8870629656346225,0.7739180301343591
2,2,0.01,0.03,0.03,0.3,0.3,9.066997372644458e-05,16,0.7163165358988475,12.048747295779036,3.1640244987105857
2,1,0.03,0.01,0.3,0.1,0.3,7.2408909358186975,3,0.003344184032491232,1.2744122297883544,0.5862698923469043
2,1,0.03,0.01,0.03,0.1,0.1,0.3146068537116237,3,0.10823299649377895,1.6445632345450454,0.6904249480358209
2,3,0.3,0.01,0.03,0.03,0.1,0.2225182933375957,6,0.050606269288527406,0.36019062720233,0.11365991539006473
2,2,0.03,0.03,0.3,0.1,0.03,11.447599046789966,3,0.015187232710825779,0.8163678222882166,0.3684386170287558
2,1,0.03,0.3,0.3,0.3,0.03,0.0037938609931407003,8,0.5735411757323315,7.832827162185584,2.5496333419708774
2,3,0.1,0.1,0.03,0.3,0.1,4.590492630719996e-05,65,0.8130050010118349,11.447678062882323,2.6413710665317343
2,4,0.01,0.01,0.3,0.1,0.03,23.154387994888168,2,0.0030876290568161435,2.0262519807169106,1.0131259903584553
2,1,0.3,0.1,0.3,0.03,0.03,0.14738523011133547,4,0.10791002990092671,0.46497708814443267,0.1751190106805816
2,1,0.03,0.03,0.03,0.3,0.3,0.00011453060270619434,12,0.6453351987249414,13.207741750451646,3.6485734413222293
2,0,0.1,0.1,0.3,0.1,0.3,0.07034107900383545,4,0.12865476142219692,1.3353061028219488,0.4864938276345028
2,0,0.01,0.1,0.3,0.3,0.01,6.309540044906394,3,0.11985702887037684,3.4966567589020054,1.4546857991568551
2,0,0.01,0.03,0.3,0.1,0.1,15.246470880833495,2,0.023837493495127454,2.075950192544041,1.0379750962720204
2,1,0.3,0.3,0.3,0.3,0.1,0.0025450077596176654,8,0.5425387989438367,6.342843495608105,1.933334044920394
2,0,0.01,0.01,0.03,0.1,0.03,0.6455760495672593,3,0.11116274991850476,3.390837725787769,1.4234989778306204
2,2,0.3,0.1,0.03,0.1,0.1,1.5053081986130333e-07,96,0.44536432951754457,16.065218125048816,3.123965929843726
2,3,0.1,0.01,0.3,0.03,0.01,8.95000765393796,1,3.774758283725532e-15,0.0,0.0
2,1,0.1,0.03,0.03,0.1,0.01,9.599392587940597e-05,13,0.668520245063326,6.807028953661146,1.874618304771535
2,4,0.3,0.3,0.03,0.3,0.01,0.00022526899614049104,60,0.9095710557097463,14.765939697763933,3.024723653822533
2,0,0.3,0.03,0.3,0.03,0.3,0.010745938470497539,4,0.04256553156977738,0.5217516658927696,0.19051444634840642
2,3,0.1,0.01,0.03,0.01,0.3,0.012517968536803183,6,0.2084894371783448,0.9581554329889128,0.31150714315888994
2,2,0.3,0.03,0.03,0.1,0.1,4.8967108286497764e-05,15,0.5525278493224345,8.029274461855334,2.0670151120882103
2,1,0.1,0.03,0.3,0.03,0.01,7.007256988030305,2,0.005162755511545797,0.16103099623108133,0.08051549811554067
2,2,0.03,0.01,0.3,0.1,0.3,6.8090388048501485,2,0.003724686523949111,0.7957068191963805,0.39785340959819027
2,0,0.3,0.01,0.3,0.03,0.3,0.029486014296344256,3,0.0093270556376202,0.40536571548455014,0.1674971094302808
2,3,0.01,0.03,0.03,0.3,0.3,8.562392716164595e-05,15,0.723037750298383,11.617086582183283,3.1125421270034015
2,4,0.03,0.1,0.3,0.1,0.3,1.170839734937445,3,0.10031483176801878,1.6209602469686346,0.742231193699687
2,2,0.03,0.01,0.03,0.1,0.1,0.3754732947710098,3,0.12060896572911325,1.912723400442475,0.8609503817909492
2,3,0.03,0.03,0.3,0.1,0.03,11.222396257626256,3,0.014982398103515218,1.1763698098110764,0.5013006946987686
2,4,0.3,0.01,0.03,0.03,0.1,0.2194751313935899,6,0.04628745730606018,0.28033011069954966,0.09982427814112235
2,2,0.03,0.03,0.03,0.3,0.3,7.997780925050788e-05,17,0.6874139622617181,17.575100481546926,4.164348266117557
2,4,0.1,0.1,0.03,0.3,0.1,2.2459207001868774e-05,75,0.8621715953148391,16.13634936077281,3.5410015868642146
2,0,0.01,0.01,0.3,0.1,0.1,19.538236763713808,2,0.002812747106569452,1.8702766041675103,0.9351383020837551
2,1,0.1,0.1,0.3,0.1,0.3,0.0966798165270296,2,0.22255218652692219,0.6719259407023807,0.3359629703511903
2,2,0.03,0.3,0.3,0.3,0.03,0.0033234971196841228,10,0.623081777165247,8.627800442736733,2.4488991355122955
2,1,0.01,0.1,0.3,0.3,0.01,5.692189695759248,3,0.10441320176038427,3.051074373270339,1.3820765428223774
2,1,0.01,0.03,0.3,0.1,0.1,15.679515517608344,2,0.023393565781784947,2.1654612614978843,1.0827306307489422
2,3,0.3,0.1,0.03,0.1,0.1,6.834272578827067e-08,99,0.0,13.324064682339294,2.7083174736864137
2,2,0.3,0.1,0.3,0.03,0.03,0.16314435705218394,4,0.0975561956461295,0.5867179162196715,0.21056734760750728
2,2,0.3,0.3,0.3,0.3,0.1,0.0025289937510577154,10,0.5709719961383943,8.966423493442164,2.2610881843039587
2,1,0.01,0.01,0.03,0.1,0.03,0.6255125440153413,2,0.14158296724897726,1.8143060472162373,0.9071530236081186
2,0,0.3,0.3,0.03,0.3,0.03,0.00021783995195833012,62,0.9008031670885269,14.334407697831807,3.219180443546853
2,3,0.3,0.03,0.03,0.1,0.1,3.9198864105063375e-05,16,0.7623010304317335,6.955226775893292,1.668012116968921
2,3,0.03,0.01,0.3,0.1,0.3,7.827312475516685,2,0.00477278782656787,0.7936471590344938,0.3968235795172469
2,1,0.3,0.03,0.3,0.03,0.3,0.006011672348626498,3,0.06502141696579987,0.13962045581410149,0.0626428163911581
2,4,0.1,0.01,0.3,0.03,0.01,8.88530870633305,1,-3.3306690738754696e-16,0.0,0.0
2,4,0.01,0.03,0.03,0.3,0.3,0.0001218941776636241,13,0.6463129164793472,12.324183702044854,3.6869809247700163
2,2,0.1,0.03,0.03,0.1,0.01,0.00012655132443222496,15,0.6324528956895369,9.269059611925623,2.5013522704777795
2,0,0.03,0.1,0.3,0.3,0.01,3.4963528361041996,3,0.0978506826518904,1.7524725100429153,0.7207270078317665
2,3,0.03,0.01,0.03,0.1,0.1,0.39876186029163363,3,0.10269530202800604,1.6801440338680174,0.7146590948819024
2,1,0.3,0.01,0.3,0.03,0.3,0.023719209866664294,3,0.010182001297691576,0.2765691352221709,0.11712288145132316
2,4,0.1,0.01,0.03,0.01,0.3,0.013514489551234013,8,0.20163107739646094,1.004972718082896,0.30424545265363806
2,2,0.1,0.03,0.3,0.03,0.01,6.824373313688487,3,0.003473123092469624,0.2702773430902009,0.11117896831585276
2,3,0.03,0.03,0.03,0.3,0.3,7.856387309545071e-05,15,0.7519286034591967,9.029418815771301,2.385506588443362
2,4,0.03,0.03,0.3,0.1,0.03,10.517922300867273,3,0.014499093034577512,1.2637205681558803,0.5245631880161934
2,0,0.1,0.1,0.03,0.3,0.3,1.0961978820310744e-05,77,0.8749790172009273,18.96434771367531,3.3028902984965884
2,1,0.01,0.01,0.3,0.1,0.1,20.239464480352222,2,0.004330803095604102,2.22589472884883,1.1129473644244148
2,2,0.1,0.1,0.3,0.1,0.3,0.06935687417832152,3,0.14599943285572198,1.1085802058750356,0.45437368544332857
2,0,0.3,0.01,0.03,0.03,0.3,0.0032552898371661066,8,0.31608405631748615,0.5960290232989707,0.18862491939037862
2,4,0.3,0.1,0.03,0.1,0.1,1.5862635669620838e-07,96,0.5619672410965205,13.833312868541128,2.745397193232841
2,2,0.01,0.03,0.3,0.1,0.1,14.168691208005713,3,0.022709083475108666,2.9492093670095985,1.2500016078095229
2,2,0.01,0.1,0.3,0.3,0.01,5.305871853621307,3,0.11943643831533247,3.1989609938581043,1.3623801340612085
2,3,0.03,0.3,0.3,0.3,0.03,0.003932438736139008,9,0.6311037054837131,9.382581189696051,2.6856723382244656
2,2,0.01,0.01,0.03,0.1,0.03,0.6634219098778394,3,0.11491582866308406,3.1078049126382936,1.3049481606485025
2,3,0.3,0.3,0.3,0.3,0.1,0.002030923890202522,9,0.5689223175986112,7.135092840176269,2.1015988163512747
2,3,0.3,0.1,0.3,0.03,0.03,0.14479538758923227,4,0.10458587619772397,0.4966983191845134,0.2016707777425049
2,4,0.03,0.01,0.3,0.1,0.3,7.120815754362405,2,0.0031846341643149145,0.7071106302736382,0.3535553151368191
2,4,0.3,0.03,0.03,0.1,0.1,4.979694774052785e-05,13,0.5438974228469384,5.803216573762663,1.697891010201501
2,1,0.3,0.3,0.03,0.3,0.03,0.00027059258451834687,54,0.8976045288371496,12.833427633749194,2.90845413700702
2,2,0.3,0.03,0.3,0.03,0.3,0.014396662742427298,2,0.05529923861528316,0.18499122623329406,0.09249561311664703
2,4,0.03,0.01,0.03,0.1,0.1,0.36597367999413927,4,0.11238015414140236,2.583535023105943,0.9614657908746327
2,1,0.03,0.1,0.3,0.3,0.01,3.8144014498589804,3,0.1144047143893543,1.841180028458764,0.8084294086687493
2,0,0.1,0.01,0.3,0.03,0.03,8.720372375132506,1,-1.887379141862766e-15,0.0,0.0
2,4,0.03,0.03,0.03,0.3,0.3,9.042737834960713e-05,15,0.668836038630971,11.655082531452681,2.864036776939347
2,2,0.3,0.01,0.3,0.03,0.3,0.01824702215121134,3,0.011408809584596918,0.31697689862959055,0.14032313058728957
2,3,0.1,0.03,0.03,0.1,0.01,0.00010940790084786723,12,0.6559932145408638,10.17911847334,2.477458083695822
2,0,0.03,0.03,0.3,0.1,0.1,8.5791676102791,3,0.017928963895823533,0.8697391644859865,0.37069052823843646
2,0,0.3,0.1,0.03,0.1,0.3,1.946443195064006e-07,97,0.6054553413342287,13.8241532268335,2.8194059870772357
2,1,0.1,0.1,0.03,0.3,0.3,1.1162327856564472e-05,75,0.9114959958150879,14.897808602224782,3.183243533018251
2,0,0.1,0.01,0.03,0.03,0.01,0.39678246842287895,4,0.050511198150863586,0.8127836897445418,0.3087573489642111
2,3,0.1,0.03,0.3,0.03,0.01,6.980613996845625,2,0.0033560621865491025,0.113511640409514,0.056755820204757
2,3,0.1,0.1,0.3,0.1,0.3,0.07675456794200393,5,0.12942175354510355,1.4476760389395267,0.5014341842250627
2,2,0.01,0.01,0.3,0.1,0.1,18.038079240281796,2,0.0024913913258771403,1.5639320864105208,0.7819660432052604
2,1,0.3,0.01,0.03,0.03,0.3,0.0036682562031301936,8,0.315532443417492,0.5193985437173946,0.1515993601695028
2,3,0.01,0.03,0.3,0.1,0.1,15.465960718010193,3,0.02713891430403688,2.813803446927432,1.2389485802466784
2,3,0.01,0.1,0.3,0.3,0.01,5.62227350642668,3,0.12955171252520054,4.137331549592728,1.7180210472955468
2,3,0.01,0.01,0.03,0.1,0.03,0.6058718100426681,3,0.12612314029861318,3.5707168757367844,1.4718420750397154
2,4,0.3,0.3,0.3,0.3,0.1,0.002261021592201249,7,0.5547090277598798,5.855670207762487,1.8194933762364511
2,0,0.3,0.03,0.03,0.1,0.3,3.8615624324094465e-08,96,0.5722696189654737,10.090015515981655,2.314892805882357
2,0,0.03,0.01,0.3,0.3,0.01,15.994641173127906,2,0.0005924412595658124,0.5986416145701707,0.29932080728508537
2,4,0.03,0.3,0.3,0.3,0.03,0.002944935738541432,10,0.6322899859473959,11.262367367264662,3.081392083164572
2,2,0.3,0.3,0.03,0.3,0.03,0.00020047103492030853,56,0.8930406444393432,12.652833831746735,3.011633718440984
2,4,0.3,0.1,0.3,0.03,0.03,0.13220504091995666,3,0.12074956499025571,0.2792261024783936,0.11689856130751139
2,0,0.03,0.01,0.03,0.1,0.3,0.11446479597059801,3,0.18531001174608536,1.7299772705813061,0.7381005208656014
2,3,0.3,0.03,0.3,0.03,0.3,0.008445549074866101,2,0.11308813406295459,0.23290662041241222,0.11645331020620611
2,1,0.3,0.1,0.03,0.1,0.3,2.7374793238265247e-07,95,0.6653622258445141,13.8461031773933,2.6796784618631437
2,2,0.03,0.1,0.3,0.3,0.01,3.7567356054635272,3,0.10953110443179621,1.7327533663819363,0.7128389526306438
2,1,0.03,0.03,0.3,0.1,0.1,9.943315942301641,3,0.01275648663580705,1.6048299092780207,0.6951868397763636
2,3,0.3,0.01,0.3,0.03,0.3,0.012449317790152086,3,0.016936955966451693,0.3885939364062416,0.16875233462380734
2,2,0.1,0.1,0.03,0.3,0.3,8.106664034919746e-06,79,0.9033011204249162,13.04774263545274,3.0575328077058943
2,1,0.1,0.01,0.3,0.03,0.03,8.364361987539816,1,7.771561172376096e-16,0.0,0.0
2,4,0.1,0.1,0.3,0.1,0.3,0.0565670628870208,3,0.1518144418180489,1.0259136911724474,0.4346729452409678
2,4,0.1,0.03,0.03,0.1,0.01,0.00011011619604749325,11,0.6298499208964393,8.753082270795062,2.2254156692166056
2,3,0.01,0.01,0.3,0.1,0.1,18.928659679712137,2,0.0025976321455577767,1.8969203355108442,0.9484601677554221
2,1,0.1,0.01,0.03,0.03,0.01,0.4004969528185428,4,0.05414929239350431,0.6896755811483541,0.2898128179522797
2,4,0.01,0.03,0.3,0.1,0.1,14.803270381536253,3,0.026741922761168622,2.599382815128626,1.1411606808963128
2,4,0.1,0.03,0.3,0.03,0.01,7.05821502621783,2,0.005782051412434069,0.1319106174882834,0.0659553087441417
2,4,0.01,0.1,0.3,0.3,0.01,6.192799574795382,3,0.11781338909345714,3.1495807859929017,1.3220819144679672
2,2,0.3,0.01,0.03,0.03,0.3,0.003216007676264606,6,0.3175976697301516,0.31672528247928794,0.109847836194166
2,1,0.3,0.03,0.03,0.1,0.3,6.417030490121688e-08,95,0.6380890537275256,8.99939118999902,2.0955272676533134
2,4,0.01,0.01,0.03,0.1,0.03,0.6236731626531968,3,0.13289765201179066,3.7547685711242176,1.5974706154373075
2,0,0.3,0.3,0.3,0.3,0.3,0.0008649040823341227,12,0.6507011837000317,10.645620396070884,2.7000057778726223
2,1,0.03,0.01,0.3,0.3,0.01,14.915926212340269,2,0.00031834225480020795,0.8369996518413723,0.41849982592068613
2,2,0.3,0.1,0.03,0.1,0.3,1.5378675973621433e-07,95,0.6880620594633269,16.348151421373807,2.9712249443651255
2,1,0.03,0.01,0.03,0.1,0.3,0.1433614611398833,4,0.14134108264191822,2.044747177044183,0.8063680342550085
2,0,0.03,0.3,0.3,0.3,0.1,0.0019263616250833765,12,0.6926521305705701,9.616498394273826,3.0193133688420066
2,3,0.3,0.3,0.03,0.3,0.03,0.00027286053831386374,63,0.8421806378394274,13.625479459570094,3.109430812515642
2,4,0.3,0.03,0.3,0.03,0.3,0.012960919039741005,3,0.05481546492865784,0.3175688774624279,0.13134539528656136
2,3,0.03,0.1,0.3,0.3,0.01,3.5934028969811767,3,0.0976985316982554,1.746378131512251,0.7246278635431433
2,2,0.03,0.03,0.3,0.1,0.1,9.305711782707835,3,0.019507781226594856,1.43775810770649,0.6146025569878317
2,3,0.1,0.1,0.03,0.3,0.3,8.436674485738666e-06,77,0.7776513491527935,16.490235151445425,3.2835551478410356
2,0,0.3,0.1,0.3,0.03,0.1,0.03190365632858398,4,0.1318912646578719,0.5557952421696766,0.21061880951681322
2,0,0.1,0.1,0.3,0.3,0.01,2.4662489942190255,3,0.07067518590457361,0.8447768140483629,0.3580520342376736
2,4,0.3,0.01,0.3,0.03,0.3,0.024687924437128556,3,0.013519607660133312,0.6248401120940703,0.2617732639886148
2,4,0.01,0.01,0.3,0.1,0.1,20.62033747475594,2,0.002797800172173126,1.4803320637056714,0.7401660318528357
2,2,0.1,0.01,0.3,0.03,0.03,8.368405183606706,1,1.5543122344752192e-15,0.0,0.0
2,2,0.3,0.03,0.03,0.1,0.3,3.895958755634644e-07,91,0.468789879092987,10.922515637286965,2.2580832849607004
2,0,0.01,0.03,0.3,0.1,0.3,10.429921212487342,3,0.028019095867146057,3.1929820521838232,1.368753335916503
2,0,0.01,0.1,0.3,0.3,0.03,5.629598910228833,3,0.12332928765121615,3.3258675611166555,1.474907833065347
2,0,0.1,0.03,0.03,0.1,0.03,8.336941766145176e-05,15,0.7032158619895856,10.20643215380598,2.568886110274394
2,3,0.3,0.01,0.03,0.03,0.3,0.0037611816308647963,7,0.29908844496865905,0.47675649170980483,0.15921955895807302
2,2,0.03,0.01,0.3,0.3,0.01,15.615407119943217,2,0.00046110018160952504,0.7257764074044326,0.3628882037022163
2,0,0.1,0.03,0.3,0.03,0.03,6.374341448220156,2,0.006077862390261646,0.1860786920361986,0.0930393460180993
2,1,0.3,0.3,0.3,0.3,0.3,0.0005553876909241707,18,0.708588634784686,12.98253278799982,3.383132599804407
2,0,0.01,0.01,0.03,0.1,0.1,0.4845445204158876,3,0.12556943156910966,2.977651513677069,1.2360744582207879
2,2,0.1,0.01,0.03,0.03,0.01,0.38520359688302674,4,0.04814391712093615,0.3471699410473704,0.12886548770524994
2,3,0.3,0.1,0.03,0.1,0.3,1.0565734231650016e-07,99,0.0,15.928228298211172,3.165999950254986
2,2,0.03,0.01,0.03,0.1,0.3,0.13158641952055714,3,0.13329673180511448,1.8906423707570292,0.8075937472836496
2,4,0.1,0.1,0.03,0.3,0.3,8.417608462963337e-06,84,0.8350986628008994,16.76090973862905,3.5872800177611435
2,4,0.3,0.3,0.03,0.3,0.03,0.00027572068013144804,61,0.8980251104752521,14.677473773658647,3.0218932928109643
2,3,0.03,0.03,0.3,0.1,0.1,10.885658293411268,3,0.014870636100082435,0.967816800199355,0.39618307560456323
